,Year,Quarter,LGA,Sex,0 to 4,5 to 14,15 to 24,25 to 34,35 to 44,45 to 54,55 to 64,> 65,Total,Year_Quarter
329,2020,1,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2020 Q1
330,2020,2,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2020 Q2
331,2020,2,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2020 Q2
332,2020,3,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2020 Q3
333,2020,3,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2020 Q3
334,2020,4,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2020 Q4
335,2020,4,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2020 Q4
336,2020,1,Sanga,Male,0,0,0,1,1,0,1,0,3,2020 Q1
337,2020,1,Sanga,Female,0,0,0,0,2,1,0,0,3,2020 Q1
338,2020,2,Sanga,Male,0,0,0,0,0,0,0,0,0,2020 Q2
339,2020,2,Sanga,Female,0,0,0,0,1,0,0,0,1,2020 Q2
340,2020,3,Sanga,Male,0,0,0,0,0,0,1,0,1,2020 Q3
341,2020,3,Sanga,Female,0,0,0,0,1,0,0,0,1,2020 Q3
342,2020,4,Sanga,Male,0,0,0,0,0,0,0,0,0,2020 Q4
343,2020,4,Sanga,Female,0,0,0,0,0,0,0,1,1,2020 Q4
344,2020,1,Soba,Male,0,0,0,0,0,0,0,0,0,2020 Q1
345,2020,1,Soba,Female,0,0,0,0,0,0,0,0,0,2020 Q1
346,2020,2,Soba,Male,0,0,0,0,0,0,0,0,0,2020 Q2
347,2020,2,Soba,Female,0,0,0,0,0,0,0,0,0,2020 Q2
348,2020,3,Soba,Male,0,0,0,0,0,0,0,0,0,2020 Q3
349,2020,3,Soba,Female,0,0,0,0,0,0,0,0,0,2020 Q3
350,2020,4,Soba,Male,0,0,0,0,0,0,0,0,0,2020 Q4
351,2020,4,Soba,Female,0,0,0,0,0,0,0,0,0,2020 Q4
352,2020,1,Zango-Kataf,Male,0,0,0,0,0,1,2,1,4,2020 Q1
353,2020,1,Zango-Kataf,Female,0,0,1,2,1,1,0,0,5,2020 Q1
354,2020,2,Zango-Kataf,Male,0,0,0,0,1,0,0,0,1,2020 Q2
355,2020,2,Zango-Kataf,Female,0,0,1,0,0,0,0,0,1,2020 Q2
356,2020,3,Zango-Kataf,Male,0,0,0,1,0,0,0,0,1,2020 Q3
357,2020,3,Zango-Kataf,Female,0,0,0,0,1,0,0,0,1,2020 Q3
358,2020,4,Zango-Kataf,Male,0,0,0,2,1,2,0,0,5,2020 Q4
359,2020,4,Zango-Kataf,Female,0,0,0,1,1,0,1,0,3,2020 Q4
360,2020,1,Zaria,Male,0,0,2,2,2,1,0,1,8,2020 Q1
361,2020,1,Zaria,Female,0,0,1,3,1,0,0,0,5,2020 Q1
362,2020,2,Zaria,Male,0,0,0,1,2,1,0,0,4,2020 Q2
363,2020,2,Zaria,Female,0,0,1,0,2,0,0,0,3,2020 Q2
364,2020,3,Zaria,Male,0,0,0,0,2,1,0,0,3,2020 Q3
365,2020,3,Zaria,Female,0,0,0,2,1,0,0,0,3,2020 Q3
366,2020,4,Zaria,Male,0,0,3,0,1,3,2,0,9,2020 Q4
367,2020,4,Zaria,Female,0,0,3,0,3,1,0,0,7,2020 Q4
368,2021,1,Birnin-Gwari,Male,0,0,0,0,0,0,0,0,0,2021 Q1
369,2021,1,Birnin-Gwari,Female,0,0,0,0,0,0,0,0,0,2021 Q1
370,2021,2,Birnin-Gwari,Male,0,0,0,0,0,0,0,0,0,2021 Q2
371,2021,2,Birnin-Gwari,Female,0,0,0,0,0,0,0,0,0,2021 Q2
372,2021,3,Birnin-Gwari,Male,0,0,0,0,0,0,0,0,0,2021 Q3
373,2021,3,Birnin-Gwari,Female,0,0,0,0,0,0,0,0,0,2021 Q3
374,2021,4,Birnin-Gwari,Male,0,0,0,0,1,0,0,0,1,2021 Q4
375,2021,4,Birnin-Gwari,Female,0,0,0,0,0,0,0,0,0,2021 Q4
376,2021,1,Chikun,Male,0,0,0,0,4,1,1,0,6,2021 Q1
377,2021,1,Chikun,Female,0,0,0,3,2,1,1,0,7,2021 Q1
378,2021,2,Chikun,Male,0,0,0,1,3,0,0,0,4,2021 Q2
379,2021,2,Chikun,Female,0,0,0,0,3,0,0,0,3,2021 Q2
380,2021,3,Chikun,Male,0,0,0,0,1,0,0,0,1,2021 Q3
381,2021,3,Chikun,Female,0,0,0,0,1,0,0,0,1,2021 Q3
382,2021,4,Chikun,Male,0,0,0,0,3,5,1,0,9,2021 Q4
383,2021,4,Chikun,Female,0,0,1,3,0,0,0,0,4,2021 Q4
384,2021,1,Giwa,Male,0,0,1,0,4,0,2,1,8,2021 Q1
385,2021,1,Giwa,Female,0,0,1,0,1,3,0,0,5,2021 Q1
386,2021,2,Giwa,Male,1,0,1,0,0,0,0,0,2,2021 Q2
387,2021,2,Giwa,Female,0,0,2,0,0,1,0,0,3,2021 Q2
388,2021,3,Giwa,Male,1,1,1,0,0,0,1,0,4,2021 Q3
389,2021,3,Giwa,Female,0,1,1,0,1,0,0,0,3,2021 Q3
390,2021,4,Giwa,Male,2,1,3,0,2,2,0,0,10,2021 Q4
391,2021,4,Giwa,Female,2,1,0,1,2,0,0,0,6,2021 Q4
392,2021,1,Igabi,Male,0,0,0,0,1,0,0,0,1,2021 Q1
393,2021,1,Igabi,Female,0,0,0,0,1,0,0,0,1,2021 Q1
394,2021,2,Igabi,Male,0,0,0,0,0,1,0,0,1,2021 Q2
395,2021,2,Igabi,Female,0,0,0,2,0,1,0,0,3,2021 Q2
396,2021,3,Igabi,Male,0,0,0,0,0,0,0,0,0,2021 Q3
397,2021,3,Igabi,Female,0,0,1,1,0,1,0,0,3,2021 Q3
398,2021,4,Igabi,Male,0,0,0,0,1,1,0,0,2,2021 Q4
399,2021,4,Igabi,Female,0,0,0,0,0,0,0,0,0,2021 Q4
400,2021,1,Ikara,Male,0,0,0,0,1,0,0,0,1,2021 Q1
401,2021,1,Ikara,Female,0,0,0,0,0,0,0,0,0,2021 Q1
402,2021,2,Ikara,Male,0,0,0,0,0,0,0,0,0,2021 Q2
403,2021,2,Ikara,Female,0,0,0,1,1,0,0,0,2,2021 Q2
404,2021,3,Ikara,Male,0,0,0,0,0,0,0,0,0,2021 Q3
405,2021,3,Ikara,Female,0,0,0,0,0,1,0,0,1,2021 Q3
406,2021,4,Ikara,Male,0,0,0,0,0,0,0,0,0,2021 Q4
407,2021,4,Ikara,Female,0,0,0,1,0,0,0,0,1,2021 Q4
408,2021,1,Jaba,Male,0,0,0,2,0,1,1,0,4,2021 Q1
409,2021,1,Jaba,Female,0,0,0,0,1,0,0,0,1,2021 Q1
410,2021,2,Jaba,Male,0,0,0,0,0,1,0,0,1,2021 Q2
411,2021,2,Jaba,Female,0,0,1,0,1,0,0,0,2,2021 Q2
412,2021,3,Jaba,Male,0,0,0,0,1,0,0,0,1,2021 Q3
413,2021,3,Jaba,Female,0,0,0,1,0,0,0,0,1,2021 Q3
414,2021,4,Jaba,Male,0,0,0,0,0,0,0,0,0,2021 Q4
415,2021,4,Jaba,Female,0,0,0,0,0,0,0,0,0,2021 Q4
416,2021,1,Jema'a,Male,0,0,0,0,1,1,0,0,2,2021 Q1
417,2021,1,Jema'a,Female,0,1,0,1,0,1,1,0,4,2021 Q1
418,2021,2,Jema'a,Male,0,0,0,0,1,1,0,0,2,2021 Q2
419,2021,2,Jema'a,Female,0,0,1,0,0,0,0,1,2,2021 Q2
420,2021,3,Jema'a,Male,0,0,0,1,2,1,0,0,4,2021 Q3
421,2021,3,Jema'a,Female,0,0,0,2,1,1,0,0,4,2021 Q3
422,2021,4,Jema'a,Male,0,0,0,0,0,1,0,0,1,2021 Q4
423,2021,4,Jema'a,Female,0,0,0,0,0,1,1,0,2,2021 Q4
424,2021,1,Kachia,Male,0,0,1,1,3,0,0,0,5,2021 Q1
425,2021,1,Kachia,Female,0,0,1,2,0,0,1,0,4,2021 Q1
426,2021,2,Kachia,Male,0,0,0,1,2,0,2,1,6,2021 Q2
427,2021,2,Kachia,Female,0,0,0,0,0,1,1,0,2,2021 Q2
428,2021,3,Kachia,Male,0,0,0,0,0,0,1,0,1,2021 Q3
429,2021,3,Kachia,Female,0,0,0,0,1,0,0,0,1,2021 Q3
430,2021,4,Kachia,Male,0,0,0,0,2,2,0,0,4,2021 Q4
431,2021,4,Kachia,Female,0,0,0,1,2,0,1,0,4,2021 Q4
432,2021,1,Kaduna North,Male,0,0,1,2,3,1,1,0,8,2021 Q1
433,2021,1,Kaduna North,Female,0,0,2,1,2,0,0,0,5,2021 Q1
434,2021,2,Kaduna North,Male,0,0,4,1,2,2,1,0,10,2021 Q2
435,2021,2,Kaduna North,Female,0,0,1,1,0,0,1,0,3,2021 Q2
436,2021,3,Kaduna North,Male,1,2,1,4,2,0,1,0,11,2021 Q3
437,2021,3,Kaduna North,Female,0,0,3,3,4,2,1,0,13,2021 Q3
438,2021,4,Kaduna North,Male,0,0,2,4,6,1,0,0,13,2021 Q4
439,2021,4,Kaduna North,Female,0,0,1,3,5,2,1,0,12,2021 Q4
440,2021,1,Kaduna South,Male,0,2,2,5,11,7,1,3,31,2021 Q1
441,2021,1,Kaduna South,Female,0,1,3,5,4,0,1,0,14,2021 Q1
442,2021,2,Kaduna South,Male,0,0,1,1,4,2,0,0,8,2021 Q2
443,2021,2,Kaduna South,Female,0,0,3,3,7,1,0,0,14,2021 Q2
444,2021,3,Kaduna South,Male,0,1,5,1,13,5,4,2,31,2021 Q3
445,2021,3,Kaduna South,Female,0,1,5,1,8,2,0,3,20,2021 Q3
446,2021,4,Kaduna South,Male,0,0,0,2,7,7,1,1,18,2021 Q4
447,2021,4,Kaduna South,Female,0,0,1,3,7,2,0,0,13,2021 Q4
448,2021,1,Kagarko,Male,0,0,0,0,0,0,0,0,0,2021 Q1
449,2021,1,Kagarko,Female,0,0,0,1,0,0,0,0,1,2021 Q1
450,2021,2,Kagarko,Male,0,0,0,0,0,0,0,0,0,2021 Q2
451,2021,2,Kagarko,Female,0,0,0,1,0,0,0,0,1,2021 Q2
452,2021,3,Kagarko,Male,0,0,0,0,1,0,0,0,1,2021 Q3
453,2021,3,Kagarko,Female,0,0,0,0,0,0,0,0,0,2021 Q3
454,2021,4,Kagarko,Male,0,0,0,0,0,0,0,0,0,2021 Q4
455,2021,4,Kagarko,Female,0,0,0,0,0,0,0,0,0,2021 Q4
456,2021,1,Kajuru,Male,0,0,0,0,1,0,0,0,1,2021 Q1
457,2021,1,Kajuru,Female,0,0,0,0,0,0,0,0,0,2021 Q1
458,2021,2,Kajuru,Male,0,0,1,1,0,0,0,0,2,2021 Q2
459,2021,2,Kajuru,Female,0,0,1,0,0,0,0,0,1,2021 Q2
460,2021,3,Kajuru,Male,0,0,0,0,0,1,0,0,1,2021 Q3
461,2021,3,Kajuru,Female,0,0,0,0,0,0,0,0,0,2021 Q3
462,2021,4,Kajuru,Male,0,0,0,0,0,0,0,0,0,2021 Q4
463,2021,4,Kajuru,Female,0,0,0,1,0,0,0,0,1,2021 Q4
464,2021,1,Kaura,Male,0,0,0,1,0,0,0,1,2,2021 Q1
465,2021,1,Kaura,Female,0,0,0,0,0,0,0,0,0,2021 Q1
466,2021,2,Kaura,Male,0,0,0,0,0,0,0,0,0,2021 Q2
467,2021,2,Kaura,Female,0,0,0,1,0,0,0,0,1,2021 Q2
468,2021,3,Kaura,Male,0,0,0,0,1,0,0,0,1,2021 Q3
469,2021,3,Kaura,Female,0,0,0,1,0,0,0,0,1,2021 Q3
470,2021,4,Kaura,Male,0,0,0,0,1,0,0,0,1,2021 Q4
471,2021,4,Kaura,Female,0,0,0,0,0,0,0,0,0,2021 Q4
472,2021,1,Kauru,Male,0,0,0,0,0,0,0,0,0,2021 Q1
473,2021,1,Kauru,Female,0,0,0,0,0,0,0,0,0,2021 Q1
474,2021,2,Kauru,Male,0,0,0,0,1,0,0,0,1,2021 Q2
475,2021,2,Kauru,Female,0,0,0,0,1,0,0,0,1,2021 Q2
476,2021,3,Kauru,Male,0,0,0,0,0,0,0,0,0,2021 Q3
477,2021,3,Kauru,Female,0,0,0,0,0,0,0,0,0,2021 Q3
478,2021,4,Kauru,Male,0,0,0,0,0,0,0,0,0,2021 Q4
479,2021,4,Kauru,Female,0,0,0,0,0,0,0,0,0,2021 Q4
480,2021,1,Kubau,Male,0,0,0,1,0,0,0,0,1,2021 Q1
481,2021,1,Kubau,Female,0,0,2,0,0,0,0,0,2,2021 Q1
482,2021,2,Kubau,Male,0,0,0,0,0,0,0,0,0,2021 Q2
483,2021,2,Kubau,Female,0,0,0,0,0,0,0,0,0,2021 Q2
484,2021,3,Kubau,Male,0,0,0,0,0,0,0,0,0,2021 Q3
485,2021,3,Kubau,Female,0,0,0,0,0,0,1,0,1,2021 Q3
486,2021,4,Kubau,Male,0,0,0,0,0,1,0,0,1,2021 Q4
487,2021,4,Kubau,Female,0,0,0,0,0,0,0,0,0,2021 Q4
488,2021,1,Kudan,Male,0,0,0,0,1,0,0,0,1,2021 Q1
489,2021,1,Kudan,Female,0,0,0,0,0,0,0,0,0,2021 Q1
490,2021,2,Kudan,Male,0,0,0,0,0,0,0,0,0,2021 Q2
491,2021,2,Kudan,Female,0,0,0,0,0,0,0,0,0,2021 Q2
492,2021,3,Kudan,Male,0,0,1,0,0,0,0,0,1,2021 Q3
493,2021,3,Kudan,Female,0,0,0,0,0,0,0,0,0,2021 Q3
494,2021,4,Kudan,Male,0,0,0,0,0,0,0,0,0,2021 Q4
495,2021,4,Kudan,Female,0,0,0,0,0,0,0,0,0,2021 Q4
496,2021,1,Lere,Male,0,0,0,1,2,1,0,1,5,2021 Q1
497,2021,1,Lere,Female,0,0,0,4,2,0,0,0,6,2021 Q1
498,2021,2,Lere,Male,0,1,2,1,1,0,0,0,5,2021 Q2
499,2021,2,Lere,Female,0,0,0,1,1,0,1,0,3,2021 Q2
500,2021,3,Lere,Male,0,0,0,1,1,3,0,0,5,2021 Q3
501,2021,3,Lere,Female,0,0,1,1,4,1,1,0,8,2021 Q3
502,2021,4,Lere,Male,0,0,0,0,1,0,0,0,1,2021 Q4
503,2021,4,Lere,Female,0,0,0,1,1,0,1,0,3,2021 Q4
504,2021,1,Markafi,Male,0,0,0,0,0,0,0,0,0,2021 Q1
505,2021,1,Markafi,Female,0,0,1,0,1,0,0,0,2,2021 Q1
506,2021,2,Markafi,Male,0,0,1,0,0,0,1,0,2,2021 Q2
507,2021,2,Markafi,Female,0,0,0,1,1,1,0,0,3,2021 Q2
508,2021,3,Markafi,Male,0,0,1,1,1,1,0,0,4,2021 Q3
509,2021,3,Markafi,Female,0,0,0,1,0,0,0,0,1,2021 Q3
510,2021,4,Markafi,Male,0,0,1,0,0,0,1,1,3,2021 Q4
511,2021,4,Markafi,Female,0,0,1,1,1,0,0,0,3,2021 Q4
512,2021,1,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2021 Q1
513,2021,1,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2021 Q1
514,2021,2,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2021 Q2
515,2021,2,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2021 Q2
516,2021,3,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2021 Q3
517,2021,3,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2021 Q3
518,2021,4,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2021 Q4
519,2021,4,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2021 Q4
520,2021,1,Sanga,Male,0,2,0,0,0,1,0,0,3,2021 Q1
521,2021,1,Sanga,Female,0,0,0,0,0,0,0,0,0,2021 Q1
522,2021,2,Sanga,Male,0,0,0,0,1,0,0,0,1,2021 Q2
523,2021,2,Sanga,Female,0,0,1,0,1,0,0,0,2,2021 Q2
524,2021,3,Sanga,Male,0,0,0,1,0,2,1,0,4,2021 Q3
525,2021,3,Sanga,Female,0,0,0,1,3,0,0,0,4,2021 Q3
526,2021,4,Sanga,Male,0,0,0,0,0,1,0,1,2,2021 Q4
527,2021,4,Sanga,Female,0,0,0,0,3,0,1,1,5,2021 Q4
528,2021,1,Soba,Male,0,0,0,0,0,0,0,0,0,2021 Q1
529,2021,1,Soba,Female,0,0,0,0,0,0,0,0,0,2021 Q1
530,2021,2,Soba,Male,0,0,0,0,0,0,0,0,0,2021 Q2
531,2021,2,Soba,Female,0,0,0,0,0,0,0,0,0,2021 Q2
532,2021,3,Soba,Male,0,0,0,0,0,0,0,0,0,2021 Q3
533,2021,3,Soba,Female,0,0,0,0,0,0,0,0,0,2021 Q3
534,2021,4,Soba,Male,0,0,0,1,0,0,0,0,1,2021 Q4
535,2021,4,Soba,Female,0,0,0,0,0,0,0,0,0,2021 Q4
536,2021,1,Zango-Kataf,Male,0,0,0,0,0,0,0,0,0,2021 Q1
537,2021,1,Zango-Kataf,Female,0,0,1,1,1,0,1,0,4,2021 Q1
538,2021,2,Zango-Kataf,Male,0,0,1,1,1,1,2,0,6,2021 Q2
539,2021,2,Zango-Kataf,Female,0,0,1,1,1,1,0,0,4,2021 Q2
540,2021,3,Zango-Kataf,Male,0,0,0,0,2,1,2,0,5,2021 Q3
541,2021,3,Zango-Kataf,Female,0,0,0,1,1,1,0,0,3,2021 Q3
542,2021,4,Zango-Kataf,Male,0,0,0,0,1,2,0,0,3,2021 Q4
543,2021,4,Zango-Kataf,Female,0,0,0,1,2,1,0,1,5,2021 Q4
544,2021,1,Zaria,Male,0,0,1,4,3,0,1,0,9,2021 Q1
545,2021,1,Zaria,Female,0,0,2,2,3,0,0,0,7,2021 Q1
546,2021,2,Zaria,Male,0,0,0,2,1,0,1,0,4,2021 Q2
547,2021,2,Zaria,Female,0,0,1,1,3,0,0,0,5,2021 Q2
548,2021,3,Zaria,Male,0,0,2,2,1,1,1,1,8,2021 Q3
549,2021,3,Zaria,Female,0,0,0,4,1,0,0,0,5,2021 Q3
550,2021,4,Zaria,Male,0,0,2,6,4,0,0,0,12,2021 Q4
551,2021,4,Zaria,Female,0,0,1,3,0,0,1,0,5,2021 Q4
552,2022,1,Birnin-Gwari,Male,0,0,0,0,1,0,0,0,1,2022 Q1
553,2022,1,Birnin-Gwari,Female,0,0,0,0,0,0,0,0,0,2022 Q1
554,2022,2,Birnin-Gwari,Male,0,0,0,0,0,0,0,0,0,2022 Q2
555,2022,2,Birnin-Gwari,Female,0,0,0,0,0,0,0,0,0,2022 Q2
556,2022,3,Birnin-Gwari,Male,0,0,0,0,0,1,0,0,1,2022 Q3
557,2022,3,Birnin-Gwari,Female,0,0,0,0,0,0,0,0,0,2022 Q3
558,2022,4,Birnin-Gwari,Male,0,0,0,0,0,0,0,0,0,2022 Q4
559,2022,4,Birnin-Gwari,Female,0,0,0,0,0,0,1,0,1,2022 Q4
560,2022,1,Chikun,Male,0,0,0,1,0,3,0,0,4,2022 Q1
561,2022,1,Chikun,Female,0,0,1,2,0,1,1,0,5,2022 Q1
562,2022,2,Chikun,Male,0,0,0,0,0,0,0,0,0,2022 Q2
563,2022,2,Chikun,Female,0,0,0,1,4,1,0,0,6,2022 Q2
564,2022,3,Chikun,Male,0,1,0,1,3,3,0,2,10,2022 Q3
565,2022,3,Chikun,Female,0,0,0,4,7,1,0,0,12,2022 Q3
566,2022,4,Chikun,Male,0,2,0,1,3,1,2,0,9,2022 Q4
567,2022,4,Chikun,Female,0,0,0,2,2,1,0,0,5,2022 Q4
568,2022,1,Giwa,Male,0,0,0,1,0,1,1,0,3,2022 Q1
569,2022,1,Giwa,Female,0,0,1,0,5,0,1,1,8,2022 Q1
570,2022,2,Giwa,Male,1,1,0,1,3,2,1,0,9,2022 Q2
571,2022,2,Giwa,Female,1,1,2,3,1,3,0,0,11,2022 Q2
572,2022,3,Giwa,Male,1,0,1,1,2,0,0,0,5,2022 Q3
573,2022,3,Giwa,Female,1,1,0,1,4,3,0,0,10,2022 Q3
574,2022,4,Giwa,Male,1,0,1,0,0,3,0,0,5,2022 Q4
575,2022,4,Giwa,Female,0,0,1,0,2,1,1,0,5,2022 Q4
576,2022,1,Igabi,Male,0,0,0,3,1,0,0,0,4,2022 Q1
577,2022,1,Igabi,Female,0,0,0,0,1,0,1,0,2,2022 Q1
578,2022,2,Igabi,Male,0,0,1,0,0,0,0,0,1,2022 Q2
579,2022,2,Igabi,Female,0,0,0,0,1,0,0,0,1,2022 Q2
580,2022,3,Igabi,Male,0,0,0,0,0,0,0,0,0,2022 Q3
581,2022,3,Igabi,Female,0,0,0,0,0,0,0,0,0,2022 Q3
582,2022,4,Igabi,Male,0,0,0,0,0,0,0,0,0,2022 Q4
583,2022,4,Igabi,Female,0,0,0,0,0,0,0,0,0,2022 Q4
584,2022,1,Ikara,Male,0,0,0,0,0,0,0,0,0,2022 Q1
585,2022,1,Ikara,Female,0,0,0,1,0,0,0,0,1,2022 Q1
586,2022,2,Ikara,Male,0,0,0,0,0,0,0,0,0,2022 Q2
587,2022,2,Ikara,Female,0,0,0,0,0,0,0,0,0,2022 Q2
588,2022,3,Ikara,Male,0,0,0,0,0,1,0,0,1,2022 Q3
589,2022,3,Ikara,Female,0,0,0,0,0,0,0,0,0,2022 Q3
590,2022,4,Ikara,Male,0,0,0,0,0,0,0,0,0,2022 Q4
591,2022,4,Ikara,Female,0,0,0,1,0,0,0,0,1,2022 Q4
592,2022,1,Jaba,Male,0,0,0,1,0,0,0,0,1,2022 Q1
593,2022,1,Jaba,Female,0,0,1,1,1,0,0,0,3,2022 Q1
594,2022,2,Jaba,Male,0,0,0,0,0,0,0,0,0,2022 Q2
595,2022,2,Jaba,Female,0,0,0,0,1,0,0,0,1,2022 Q2
596,2022,3,Jaba,Male,0,0,0,0,0,0,0,0,0,2022 Q3
597,2022,3,Jaba,Female,0,0,0,0,0,0,0,0,0,2022 Q3
598,2022,4,Jaba,Male,0,0,0,0,0,1,0,0,1,2022 Q4
599,2022,4,Jaba,Female,0,0,0,0,0,0,0,0,0,2022 Q4
600,2022,1,Jema'a,Male,0,0,0,0,1,2,0,0,3,2022 Q1
601,2022,1,Jema'a,Female,0,0,2,1,0,0,0,0,3,2022 Q1
602,2022,2,Jema'a,Male,0,0,0,1,2,0,0,0,3,2022 Q2
603,2022,2,Jema'a,Female,0,0,0,3,1,0,0,0,4,2022 Q2
604,2022,3,Jema'a,Male,0,2,1,1,6,3,0,1,14,2022 Q3
605,2022,3,Jema'a,Female,0,2,3,4,3,1,1,0,14,2022 Q3
606,2022,4,Jema'a,Male,0,0,0,0,0,0,0,1,1,2022 Q4
607,2022,4,Jema'a,Female,0,0,1,1,2,0,0,0,4,2022 Q4
608,2022,1,Kachia,Male,0,0,0,1,1,1,2,0,5,2022 Q1
609,2022,1,Kachia,Female,0,0,0,0,1,2,1,0,4,2022 Q1
610,2022,2,Kachia,Male,0,0,0,0,5,5,0,0,10,2022 Q2
611,2022,2,Kachia,Female,0,0,0,1,2,1,0,0,4,2022 Q2
612,2022,3,Kachia,Male,0,0,0,2,8,5,2,0,17,2022 Q3
613,2022,3,Kachia,Female,1,0,1,5,6,4,3,0,20,2022 Q3
614,2022,4,Kachia,Male,0,0,0,4,6,3,1,0,14,2022 Q4
615,2022,4,Kachia,Female,0,0,3,4,5,2,5,0,19,2022 Q4
616,2022,1,Kaduna North,Male,0,1,1,3,2,1,0,0,8,2022 Q1
617,2022,1,Kaduna North,Female,0,0,1,3,2,1,0,0,7,2022 Q1
618,2022,2,Kaduna North,Male,0,0,1,8,6,0,0,0,15,2022 Q2
619,2022,2,Kaduna North,Female,0,0,1,12,2,0,0,0,15,2022 Q2
620,2022,3,Kaduna North,Male,0,0,2,3,1,1,0,0,7,2022 Q3
621,2022,3,Kaduna North,Female,0,0,1,0,4,1,1,0,7,2022 Q3
622,2022,4,Kaduna North,Male,0,0,1,3,4,1,0,0,9,2022 Q4
623,2022,4,Kaduna North,Female,0,0,2,4,5,2,1,0,14,2022 Q4
624,2022,1,Kaduna South,Male,0,1,0,10,6,2,15,0,34,2022 Q1
625,2022,1,Kaduna South,Female,0,0,2,12,15,4,0,0,33,2022 Q1
626,2022,2,Kaduna South,Male,0,1,0,7,8,11,1,1,29,2022 Q2
627,2022,2,Kaduna South,Female,0,1,3,4,4,1,1,2,16,2022 Q2
628,2022,3,Kaduna South,Male,0,1,2,5,7,9,2,1,27,2022 Q3
629,2022,3,Kaduna South,Female,0,0,4,3,10,4,0,0,21,2022 Q3
630,2022,4,Kaduna South,Male,0,0,2,4,11,8,1,1,27,2022 Q4
631,2022,4,Kaduna South,Female,0,0,0,11,7,6,1,1,26,2022 Q4
632,2022,1,Kagarko,Male,0,0,0,0,0,0,0,0,0,2022 Q1
633,2022,1,Kagarko,Female,0,0,0,0,0,0,0,0,0,2022 Q1
634,2022,2,Kagarko,Male,0,0,0,0,0,0,0,0,0,2022 Q2
635,2022,2,Kagarko,Female,0,0,0,0,0,0,0,0,0,2022 Q2
636,2022,3,Kagarko,Male,0,0,0,0,0,0,0,0,0,2022 Q3
637,2022,3,Kagarko,Female,0,0,0,0,0,0,0,0,0,2022 Q3
638,2022,4,Kagarko,Male,0,0,0,0,0,0,0,0,0,2022 Q4
639,2022,4,Kagarko,Female,0,0,0,0,0,0,1,0,1,2022 Q4
640,2022,1,Kajuru,Male,0,0,0,0,1,0,0,0,1,2022 Q1
641,2022,1,Kajuru,Female,0,0,0,0,0,0,0,0,0,2022 Q1
642,2022,2,Kajuru,Male,0,0,0,0,0,0,0,0,0,2022 Q2
643,2022,2,Kajuru,Female,0,0,0,0,0,0,0,0,0,2022 Q2
644,2022,3,Kajuru,Male,0,0,1,0,0,1,0,0,2,2022 Q3
645,2022,3,Kajuru,Female,0,0,0,1,0,1,0,0,2,2022 Q3
646,2022,4,Kajuru,Male,0,0,0,0,0,1,0,0,1,2022 Q4
647,2022,4,Kajuru,Female,0,0,0,0,1,0,1,0,2,2022 Q4
648,2022,1,Kaura,Male,0,0,0,0,1,1,0,0,2,2022 Q1
649,2022,1,Kaura,Female,0,0,0,1,0,0,0,0,1,2022 Q1
650,2022,2,Kaura,Male,0,0,0,0,2,0,1,0,3,2022 Q2
651,2022,2,Kaura,Female,0,0,0,0,1,0,0,0,1,2022 Q2
652,2022,3,Kaura,Male,0,0,0,0,0,0,1,0,1,2022 Q3
653,2022,3,Kaura,Female,0,0,0,0,3,0,0,0,3,2022 Q3
654,2022,4,Kaura,Male,0,0,0,1,0,1,0,0,2,2022 Q4
655,2022,4,Kaura,Female,0,0,2,0,1,0,0,0,3,2022 Q4
656,2022,1,Kauru,Male,0,0,0,0,0,0,0,0,0,2022 Q1
657,2022,1,Kauru,Female,0,0,0,0,0,0,0,0,0,2022 Q1
658,2022,2,Kauru,Male,0,0,0,0,0,0,0,0,0,2022 Q2
659,2022,2,Kauru,Female,0,0,0,0,0,0,0,0,0,2022 Q2
660,2022,3,Kauru,Male,0,0,3,3,0,0,0,0,6,2022 Q3
661,2022,3,Kauru,Female,0,0,0,0,0,0,0,0,0,2022 Q3
662,2022,4,Kauru,Male,0,0,0,0,0,0,0,0,0,2022 Q4
663,2022,4,Kauru,Female,0,0,0,0,0,0,0,0,0,2022 Q4
664,2022,1,Kubau,Male,0,0,0,0,1,0,0,0,1,2022 Q1
665,2022,1,Kubau,Female,0,0,0,0,0,0,0,0,0,2022 Q1
666,2022,2,Kubau,Male,0,0,0,0,0,0,0,0,0,2022 Q2
667,2022,2,Kubau,Female,0,0,0,1,0,1,0,0,2,2022 Q2
668,2022,3,Kubau,Male,0,0,0,0,0,0,0,0,0,2022 Q3
